variant,block,symbol_id,symbol,count,empirical_frequency,smoothed_frequency
ud23_oth,HERODOTUS,34,ADV_PART:oth,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,35,ADV_PART:root,7,0.00040348146867254594,0.00043099732781656753
ud23_oth,HERODOTUS,36,ADV_PART:xcomp,8,0.00046112167848290966,0.0004884636381921099
ud23_oth,HERODOTUS,37,AUX:aux,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,38,AUX:conj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,39,AUX:cop,368,0.021211597210213845,0.021176335373387353
ud23_oth,HERODOTUS,40,CCONJ:advmod,2,0.00011528041962072741,0.00014366577593885585
ud23_oth,HERODOTUS,41,CCONJ:case,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,42,CCONJ:cc,714,0.04115510980459969,0.041059678763325
ud23_oth,HERODOTUS,43,CCONJ:conj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,44,CCONJ:mark,63,0.003631333218052914,0.0036491107088469383
ud23_oth,HERODOTUS,45,CCONJ:nmod,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,46,CCONJ:obj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,47,CCONJ:obl,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,48,DET:advmod,6,0.0003458412588621823,0.0003735310174410252
ud23_oth,HERODOTUS,49,DET:det,2161,0.12456049340019598,0.12421342987673477
ud23_oth,HERODOTUS,50,DET:root,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,51,DET:xcomp,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,52,NOUN:acl,24,0.0013833650354487291,0.0014079246042007873
ud23_oth,HERODOTUS,53,NOUN:advcl,10,0.0005764020981036371,0.0006033962589431945
ud23_oth,HERODOTUS,54,NOUN:appos,12,0.0006916825177243646,0.0007183288796942792
ud23_oth,HERODOTUS,55,NOUN:case,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,56,NOUN:conj,209,0.012046803850366015,0.01203919202367612
ud23_oth,HERODOTUS,57,NOUN:iobj,54,0.0031125713297596403,0.0031319139154670573
ud23_oth,HERODOTUS,58,NOUN:nmod,598,0.0344688454665975,0.03439358675976209
ud23_oth,HERODOTUS,59,NOUN:nsubj,851,0.049051818548619515,0.0489325632847743
ud23_oth,HERODOTUS,60,NOUN:obj,862,0.049685860856533516,0.04956469269890527
ud23_oth,HERODOTUS,61,NOUN:obl,875,0.05043518358406825,0.050311754733787316
ud23_oth,HERODOTUS,62,NOUN:oth,46,0.0026514496512767306,0.0026721834324627187
ud23_oth,HERODOTUS,63,NOUN:root,37,0.002132687762983457,0.0021549866390828377
ud23_oth,HERODOTUS,64,NOUN:xcomp,97,0.0055911003516052795,0.005602965261615378
ud23_oth,HERODOTUS,65,NUM:advcl,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,66,NUM:conj,5,0.00028820104905181857,0.00031606470706548284
ud23_oth,HERODOTUS,67,NUM:nsubj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,68,NUM:nummod,40,0.0023056083924145486,0.0023273855702094647
ud23_oth,HERODOTUS,69,NUM:obj,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,70,NUM:obl,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,71,NUM:root,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,72,NUM:xcomp,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,73,PRON:acl,8,0.00046112167848290966,0.0004884636381921099
ud23_oth,HERODOTUS,74,PRON:advcl,4,0.00023056083924145483,0.0002585983966899405
ud23_oth,HERODOTUS,75,PRON:appos,2,0.00011528041962072741,0.00014366577593885585
ud23_oth,HERODOTUS,76,PRON:conj,21,0.0012104444060176379,0.0012355256730741603
ud23_oth,HERODOTUS,77,PRON:iobj,98,0.005648740561415643,0.00566043157199092
ud23_oth,HERODOTUS,78,PRON:nmod,156,0.008991872730416739,0.008993477573772377
ud23_oth,HERODOTUS,79,PRON:nsubj,337,0.01942475070609257,0.019394879751745538
ud23_oth,HERODOTUS,80,PRON:obj,524,0.030203469940630584,0.030141079791971958
ud23_oth,HERODOTUS,81,PRON:obl,271,0.015620496858608566,0.015602103266959745
ud23_oth,HERODOTUS,82,PRON:oth,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,83,PRON:parataxis,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,84,PRON:root,10,0.0005764020981036371,0.0006033962589431945
ud23_oth,HERODOTUS,85,PRON:xcomp,27,0.0015562856648798202,0.0015803235353274144
ud23_oth,HERODOTUS,86,SCONJ:case,4,0.00023056083924145483,0.0002585983966899405
ud23_oth,HERODOTUS,87,SCONJ:cc,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,88,SCONJ:mark,272,0.01567813706841893,0.01565956957733529
ud23_oth,HERODOTUS,89,SCONJ:nmod,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,90,SCONJ:xcomp,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,91,VERB:acl,137,0.007896708744019829,0.00790161767663707
ud23_oth,HERODOTUS,92,VERB:advcl,1069,0.06161738428727881,0.06146021894664253
ud23_oth,HERODOTUS,93,VERB:appos,20,0.0011528041962072743,0.0011780593626986178
ud23_oth,HERODOTUS,94,VERB:case,0,0.0,2.873315518777117e-05
ud23_oth,HERODOTUS,95,VERB:ccomp,231,0.013314888466194016,0.013303450851938051
ud23_oth,HERODOTUS,96,VERB:conj,444,0.02559225315580149,0.02554377496192857
ud23_oth,HERODOTUS,97,VERB:csubj,54,0.0031125713297596403,0.0031319139154670573
ud23_oth,HERODOTUS,98,VERB:nmod,163,0.009395354199089285,0.009395741746401173
ud23_oth,HERODOTUS,99,VERB:nsubj,30,0.0017292062943109112,0.0017527224664540414
ud23_oth,HERODOTUS,100,VERB:obl,13,0.0007493227275347282,0.0007757951900698216
ud23_oth,HERODOTUS,101,VERB:oth,1,5.764020981036371e-05,8.61994655633135e-05
ud23_oth,HERODOTUS,102,VERB:parataxis,2,0.00011528041962072741,0.00014366577593885585
ud23_oth,HERODOTUS,103,VERB:root,988,0.05694852729263934,0.056805447806223604
ud23_oth,HERODOTUS,104,VERB:xcomp,262,0.015101734970315292,0.015084906473579863
ud23_oth,HESIODIC_TRADITION,0,ADJ:advcl,8,0.0008594757198109154,0.0009080711500454036
ud23_oth,HESIODIC_TRADITION,1,ADJ:advmod,110,0.011817791147400086,0.011804924950590247
ud23_oth,HESIODIC_TRADITION,2,ADJ:amod,83,0.008917060593038246,0.008920463650446023
ud23_oth,HESIODIC_TRADITION,3,ADJ:appos,4,0.0004297378599054577,0.00048074355002403717
ud23_oth,HESIODIC_TRADITION,4,ADJ:conj,57,0.006123764503652772,0.006142834250307142
ud23_oth,HESIODIC_TRADITION,5,ADJ:iobj,6,0.0006446067898581865,0.0006944073500347204
ud23_oth,HESIODIC_TRADITION,6,ADJ:nmod,984,0.10571551353674259,0.1051760055552588
ud23_oth,HESIODIC_TRADITION,7,ADJ:nsubj,47,0.005049419853889127,0.005074515250253726
ud23_oth,HESIODIC_TRADITION,8,ADJ:obj,83,0.008917060593038246,0.008920463650446023
ud23_oth,HESIODIC_TRADITION,9,ADJ:obl,37,0.003975075204125484,0.00400619625020031
ud23_oth,HESIODIC_TRADITION,10,ADJ:oth,9,0.0009669101847872797,0.0010149030500507452
ud23_oth,HESIODIC_TRADITION,11,ADJ:parataxis,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,12,ADJ:root,15,0.0016115169746454662,0.0016558944500827948
ud23_oth,HESIODIC_TRADITION,13,ADJ:xcomp,95,0.01020627417275462,0.010202446450510123
ud23_oth,HESIODIC_TRADITION,14,ADP:advcl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,15,ADP:case,513,0.05511388053287495,0.05485818065274291
ud23_oth,HESIODIC_TRADITION,16,ADP:cc,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,17,ADP:conj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,18,ADP:mark,1,0.00010743446497636442,0.00016024785000801238
ud23_oth,HESIODIC_TRADITION,19,ADP:nmod,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,20,ADP:nsubj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,21,ADP:obj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,22,ADP:root,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,23,ADV_PART:acl,1,0.00010743446497636442,0.00016024785000801238
ud23_oth,HESIODIC_TRADITION,24,ADV_PART:advcl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,25,ADV_PART:advmod,1327,0.1425655350236356,0.14181934725709097
ud23_oth,HESIODIC_TRADITION,26,ADV_PART:case,6,0.0006446067898581865,0.0006944073500347204
ud23_oth,HESIODIC_TRADITION,27,ADV_PART:cc,587,0.0630640309411259,0.06276374125313819
ud23_oth,HESIODIC_TRADITION,28,ADV_PART:conj,7,0.0007520412548345509,0.0008012392500400619
ud23_oth,HESIODIC_TRADITION,29,ADV_PART:mark,3,0.00032230339492909325,0.0003739116500186956
ud23_oth,HESIODIC_TRADITION,30,ADV_PART:nmod,5,0.0005371723248818221,0.0005875754500293788
ud23_oth,HESIODIC_TRADITION,31,ADV_PART:nsubj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,32,ADV_PART:obj,21,0.0022561237645036527,0.0022968858501148442
ud23_oth,HESIODIC_TRADITION,33,ADV_PART:obl,3,0.00032230339492909325,0.0003739116500186956
ud23_oth,HESIODIC_TRADITION,34,ADV_PART:oth,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,35,ADV_PART:root,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,36,ADV_PART:xcomp,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,37,AUX:aux,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,38,AUX:conj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,39,AUX:cop,58,0.006231198968629136,0.006249666150312483
ud23_oth,HESIODIC_TRADITION,40,CCONJ:advmod,83,0.008917060593038246,0.008920463650446023
ud23_oth,HESIODIC_TRADITION,41,CCONJ:case,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,42,CCONJ:cc,215,0.02309840996991835,0.023022274451151115
ud23_oth,HESIODIC_TRADITION,43,CCONJ:conj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,44,CCONJ:mark,15,0.0016115169746454662,0.0016558944500827948
ud23_oth,HESIODIC_TRADITION,45,CCONJ:nmod,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,46,CCONJ:obj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,47,CCONJ:obl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,48,DET:advmod,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,49,DET:det,47,0.005049419853889127,0.005074515250253726
ud23_oth,HESIODIC_TRADITION,50,DET:root,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,51,DET:xcomp,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,52,NOUN:acl,3,0.00032230339492909325,0.0003739116500186956
ud23_oth,HESIODIC_TRADITION,53,NOUN:advcl,1,0.00010743446497636442,0.00016024785000801238
ud23_oth,HESIODIC_TRADITION,54,NOUN:appos,91,0.009776536312849162,0.009775118850488755
ud23_oth,HESIODIC_TRADITION,55,NOUN:case,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,56,NOUN:conj,385,0.0413622690159003,0.04118369745205919
ud23_oth,HESIODIC_TRADITION,57,NOUN:iobj,40,0.004297378599054577,0.004326691950216335
ud23_oth,HESIODIC_TRADITION,58,NOUN:nmod,420,0.04512247529007306,0.04492281395224614
ud23_oth,HESIODIC_TRADITION,59,NOUN:nsubj,450,0.04834550923936399,0.04812777095240639
ud23_oth,HESIODIC_TRADITION,60,NOUN:obj,724,0.07778255264288784,0.07739971155386999
ud23_oth,HESIODIC_TRADITION,61,NOUN:obl,542,0.058229480017189514,0.05795630575289781
ud23_oth,HESIODIC_TRADITION,62,NOUN:oth,17,0.001826385904598195,0.001869558250093478
ud23_oth,HESIODIC_TRADITION,63,NOUN:root,11,0.0011817791147400085,0.0012285668500614283
ud23_oth,HESIODIC_TRADITION,64,NOUN:xcomp,20,0.0021486892995272885,0.0021900539501095028
ud23_oth,HESIODIC_TRADITION,65,NUM:advcl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,66,NUM:conj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,67,NUM:nsubj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,68,NUM:nummod,19,0.0020412548345509238,0.0020832220501041613
ud23_oth,HESIODIC_TRADITION,69,NUM:obj,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,70,NUM:obl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,71,NUM:root,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,72,NUM:xcomp,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,73,PRON:acl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,74,PRON:advcl,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,75,PRON:appos,1,0.00010743446497636442,0.00016024785000801238
ud23_oth,HESIODIC_TRADITION,76,PRON:conj,2,0.00021486892995272884,0.000267079750013354
ud23_oth,HESIODIC_TRADITION,77,PRON:iobj,31,0.0033304684142672967,0.00336520485016826
ud23_oth,HESIODIC_TRADITION,78,PRON:nmod,54,0.0058014611087236784,0.005822338550291117
ud23_oth,HESIODIC_TRADITION,79,PRON:nsubj,189,0.020305113880532875,0.02024464505101223
ud23_oth,HESIODIC_TRADITION,80,PRON:obj,145,0.01557799742157284,0.015544041450777202
ud23_oth,HESIODIC_TRADITION,81,PRON:obl,51,0.005479157713794585,0.005501842850275092
ud23_oth,HESIODIC_TRADITION,82,PRON:oth,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,83,PRON:parataxis,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,84,PRON:root,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,85,PRON:xcomp,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,86,SCONJ:case,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,87,SCONJ:cc,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,88,SCONJ:mark,68,0.00730554361839278,0.007317985150365899
ud23_oth,HESIODIC_TRADITION,89,SCONJ:nmod,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,90,SCONJ:xcomp,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,91,VERB:acl,90,0.009669101847872797,0.009668286950483414
ud23_oth,HESIODIC_TRADITION,92,VERB:advcl,441,0.04737859905457671,0.04716628385235831
ud23_oth,HESIODIC_TRADITION,93,VERB:appos,3,0.00032230339492909325,0.0003739116500186956
ud23_oth,HESIODIC_TRADITION,94,VERB:case,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,95,VERB:ccomp,13,0.0013966480446927375,0.0014422306500721114
ud23_oth,HESIODIC_TRADITION,96,VERB:conj,201,0.02159432746024925,0.02152662785107633
ud23_oth,HESIODIC_TRADITION,97,VERB:csubj,10,0.0010743446497636442,0.0011217349500560869
ud23_oth,HESIODIC_TRADITION,98,VERB:nmod,70,0.007520412548345509,0.007531648950376582
ud23_oth,HESIODIC_TRADITION,99,VERB:nsubj,2,0.00021486892995272884,0.000267079750013354
ud23_oth,HESIODIC_TRADITION,100,VERB:obl,2,0.00021486892995272884,0.000267079750013354
ud23_oth,HESIODIC_TRADITION,101,VERB:oth,0,0.0,5.34159500026708e-05
ud23_oth,HESIODIC_TRADITION,102,VERB:parataxis,4,0.0004297378599054577,0.00048074355002403717
ud23_oth,HESIODIC_TRADITION,103,VERB:root,712,0.07649333906317146,0.07611772875380589
ud23_oth,HESIODIC_TRADITION,104,VERB:xcomp,66,0.007090674688440051,0.0071043213503552164
ud23_oth,HOMERIC_TRADITION,0,ADJ:advcl,62,0.0008665632381511454,0.0008729111236810313
ud23_oth,HOMERIC_TRADITION,1,ADJ:advmod,695,0.009713894363145905,0.009713754984322516
ud23_oth,HOMERIC_TRADITION,2,ADJ:amod,433,0.006051965840636225,0.006054511553851633
ud23_oth,HOMERIC_TRADITION,3,ADJ:appos,6,8.3860958530756e-05,9.078275686282725e-05
ud23_oth,HOMERIC_TRADITION,4,ADJ:conj,192,0.002683550672984192,0.0026885662609375765
ud23_oth,HOMERIC_TRADITION,5,ADJ:iobj,53,0.0007407718003550114,0.0007472119218709628
ud23_oth,HOMERIC_TRADITION,6,ADJ:nmod,5857,0.08186227235243966,0.08180923051138625
ud23_oth,HOMERIC_TRADITION,7,ADJ:nsubj,394,0.005506869610186311,0.00550981501267467
ud23_oth,HOMERIC_TRADITION,8,ADJ:obj,581,0.00812053615106154,0.008121565094728314
ud23_oth,HOMERIC_TRADITION,9,ADJ:obl,262,0.003661928522509679,0.0036662267194603314
ud23_oth,HOMERIC_TRADITION,10,ADJ:oth,79,0.0011041692873216208,0.0011103429493222719
ud23_oth,HOMERIC_TRADITION,11,ADJ:parataxis,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,12,ADJ:root,117,0.0016352886913497421,0.0016410729125203387
ud23_oth,HOMERIC_TRADITION,13,ADJ:xcomp,888,0.012411421862551888,0.012409304534249542
ud23_oth,HOMERIC_TRADITION,14,ADP:advcl,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,15,ADP:case,3928,0.054900974184801596,0.0548677015900949
ud23_oth,HOMERIC_TRADITION,16,ADP:cc,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,17,ADP:conj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,18,ADP:mark,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,19,ADP:nmod,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,20,ADP:nsubj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,21,ADP:obj,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,22,ADP:root,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,23,ADV_PART:acl,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,24,ADV_PART:advcl,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,25,ADV_PART:advmod,12123,0.1694410667113925,0.16932380812715173
ud23_oth,HOMERIC_TRADITION,26,ADV_PART:case,22,0.00030749018127943867,0.00031424800452517124
ud23_oth,HOMERIC_TRADITION,27,ADV_PART:cc,3867,0.05404838777307225,0.05401574033338222
ud23_oth,HOMERIC_TRADITION,28,ADV_PART:conj,24,0.000335443834123024,0.00034218116048296426
ud23_oth,HOMERIC_TRADITION,29,ADV_PART:mark,21,0.000293513354857646,0.00030028142654627476
ud23_oth,HOMERIC_TRADITION,30,ADV_PART:nmod,22,0.00030749018127943867,0.00031424800452517124
ud23_oth,HOMERIC_TRADITION,31,ADV_PART:nsubj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,32,ADV_PART:obj,271,0.003787719960305813,0.0037919259212704
ud23_oth,HOMERIC_TRADITION,33,ADV_PART:obl,6,8.3860958530756e-05,9.078275686282725e-05
ud23_oth,HOMERIC_TRADITION,34,ADV_PART:oth,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,35,ADV_PART:root,6,8.3860958530756e-05,9.078275686282725e-05
ud23_oth,HOMERIC_TRADITION,36,ADV_PART:xcomp,4,5.590730568717067e-05,6.284960090503425e-05
ud23_oth,HOMERIC_TRADITION,37,AUX:aux,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,38,AUX:conj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,39,AUX:cop,511,0.007142158301536053,0.00714390463620556
ud23_oth,HOMERIC_TRADITION,40,CCONJ:advmod,354,0.004947796553314604,0.004951151893518809
ud23_oth,HOMERIC_TRADITION,41,CCONJ:case,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,42,CCONJ:cc,1600,0.022362922274868267,0.02235350805522385
ud23_oth,HOMERIC_TRADITION,43,CCONJ:conj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,44,CCONJ:mark,254,0.0035501139111353375,0.0035544940956291596
ud23_oth,HOMERIC_TRADITION,45,CCONJ:nmod,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,46,CCONJ:obj,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,47,CCONJ:obl,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,48,DET:advmod,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,49,DET:det,332,0.004640306372035166,0.004643887177983087
ud23_oth,HOMERIC_TRADITION,50,DET:root,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,51,DET:xcomp,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,52,NOUN:acl,21,0.000293513354857646,0.00030028142654627476
ud23_oth,HOMERIC_TRADITION,53,NOUN:advcl,23,0.00032146700770123134,0.0003282145825040678
ud23_oth,HOMERIC_TRADITION,54,NOUN:appos,43,0.0006010035361370847,0.0006075461420819978
ud23_oth,HOMERIC_TRADITION,55,NOUN:case,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,56,NOUN:conj,1119,0.015640068765985997,0.015635584047374633
ud23_oth,HOMERIC_TRADITION,57,NOUN:iobj,329,0.004598375892769788,0.004601987444046397
ud23_oth,HOMERIC_TRADITION,58,NOUN:nmod,2634,0.036814960795001885,0.03679494968540283
ud23_oth,HOMERIC_TRADITION,59,NOUN:nsubj,3703,0.05175618823989825,0.05172522154484319
ud23_oth,HOMERIC_TRADITION,60,NOUN:obj,5242,0.07326652410303716,0.07321978505436491
ud23_oth,HOMERIC_TRADITION,61,NOUN:obl,3890,0.054369854780773476,0.05433697162689684
ud23_oth,HOMERIC_TRADITION,62,NOUN:oth,368,0.005143472123219701,0.00514668398522336
ud23_oth,HOMERIC_TRADITION,63,NOUN:root,49,0.0006848644946678407,0.0006913456099553768
ud23_oth,HOMERIC_TRADITION,64,NOUN:xcomp,117,0.0016352886913497421,0.0016410729125203387
ud23_oth,HOMERIC_TRADITION,65,NUM:advcl,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,66,NUM:conj,3,4.1930479265378e-05,4.8883022926137754e-05
ud23_oth,HOMERIC_TRADITION,67,NUM:nsubj,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,68,NUM:nummod,97,0.0013557521629138888,0.0013617413529424089
ud23_oth,HOMERIC_TRADITION,69,NUM:obj,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,70,NUM:obl,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,71,NUM:root,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,72,NUM:xcomp,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,73,PRON:acl,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,74,PRON:advcl,1,1.3976826421792668e-05,2.094986696834475e-05
ud23_oth,HOMERIC_TRADITION,75,PRON:appos,6,8.3860958530756e-05,9.078275686282725e-05
ud23_oth,HOMERIC_TRADITION,76,PRON:conj,23,0.00032146700770123134,0.0003282145825040678
ud23_oth,HOMERIC_TRADITION,77,PRON:iobj,300,0.004193047926537801,0.0041969566826583985
ud23_oth,HOMERIC_TRADITION,78,PRON:nmod,490,0.006848644946678408,0.006850606498648734
ud23_oth,HOMERIC_TRADITION,79,PRON:nsubj,1886,0.026360294631500972,0.02634794935718825
ud23_oth,HOMERIC_TRADITION,80,PRON:obj,1807,0.02525612534417935,0.025244589696855425
ud23_oth,HOMERIC_TRADITION,81,PRON:obl,752,0.010510573469188086,0.010509849929119616
ud23_oth,HOMERIC_TRADITION,82,PRON:oth,4,5.590730568717067e-05,6.284960090503425e-05
ud23_oth,HOMERIC_TRADITION,83,PRON:parataxis,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,84,PRON:root,8,0.00011181461137434134,0.00011871591282062026
ud23_oth,HOMERIC_TRADITION,85,PRON:xcomp,3,4.1930479265378e-05,4.8883022926137754e-05
ud23_oth,HOMERIC_TRADITION,86,SCONJ:case,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,87,SCONJ:cc,16,0.00022362922274868268,0.00023044853665179227
ud23_oth,HOMERIC_TRADITION,88,SCONJ:mark,725,0.010133199155799685,0.01013275232368941
ud23_oth,HOMERIC_TRADITION,89,SCONJ:nmod,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,90,SCONJ:xcomp,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,91,VERB:acl,626,0.00874949334004221,0.008750061103778657
ud23_oth,HOMERIC_TRADITION,92,VERB:advcl,3699,0.05170028093421108,0.0516693552329276
ud23_oth,HOMERIC_TRADITION,93,VERB:appos,19,0.00026555970201406066,0.00027234827058848174
ud23_oth,HOMERIC_TRADITION,94,VERB:case,0,0.0,6.98328898944825e-06
ud23_oth,HOMERIC_TRADITION,95,VERB:ccomp,309,0.004318839364333934,0.004322655884468467
ud23_oth,HOMERIC_TRADITION,96,VERB:conj,2824,0.03947055781514249,0.039448599501393164
ud23_oth,HOMERIC_TRADITION,97,VERB:csubj,59,0.0008246327588857674,0.0008310113897443418
ud23_oth,HOMERIC_TRADITION,98,VERB:nmod,315,0.0044027003228646906,0.004406455352341846
ud23_oth,HOMERIC_TRADITION,99,VERB:nsubj,5,6.988413210896333e-05,7.681617888393076e-05
ud23_oth,HOMERIC_TRADITION,100,VERB:obl,2,2.7953652843585335e-05,3.491644494724125e-05
ud23_oth,HOMERIC_TRADITION,101,VERB:oth,8,0.00011181461137434134,0.00011871591282062026
ud23_oth,HOMERIC_TRADITION,102,VERB:parataxis,18,0.000251582875592268,0.00025838169260958526
ud23_oth,HOMERIC_TRADITION,103,VERB:root,5985,0.08365130613442912,0.083596952492685
ud23_oth,HOMERIC_TRADITION,104,VERB:xcomp,1036,0.014479992172977204,0.014476358075126223
ud23_oth,PLUTARCH,0,ADJ:advcl,14,0.0015742718992465985,0.0016209267229333184
ud23_oth,PLUTARCH,1,ADJ:advmod,74,0.008321151467446306,0.008328209714381533
ud23_oth,PLUTARCH,2,ADJ:amod,63,0.007084223546609693,0.00709854116594936
ud23_oth,PLUTARCH,3,ADJ:appos,0,0.0,5.589402492873512e-05
