level,unit,upos_raw,deprel_raw,count
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,appos,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,conj,7
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,iobj,2
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,nmod,122
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,nsubj,6
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,obj,19
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,obl,3
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,root,5
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADJ,xcomp,30
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADP,case,52
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADP,cc,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,advmod,84
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,case,2
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,cc,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,mark,3
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,nmod,2
document,tlg0085.tlg001.perseus-grc2.tb.xml,ADV,obj,6
document,tlg0085.tlg001.perseus-grc2.tb.xml,AUX,cop,15
document,tlg0085.tlg001.perseus-grc2.tb.xml,CCONJ,advmod,25
document,tlg0085.tlg001.perseus-grc2.tb.xml,CCONJ,cc,20
document,tlg0085.tlg001.perseus-grc2.tb.xml,DET,det,20
document,tlg0085.tlg001.perseus-grc2.tb.xml,INTJ,discourse,3
document,tlg0085.tlg001.perseus-grc2.tb.xml,INTJ,vocative,2
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,advcl,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,appos,9
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,case,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,conj,9
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,iobj,6
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,nmod,73
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,nsubj,53
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,obj,110
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,obl,57
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,root,5
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,vocative,6
document,tlg0085.tlg001.perseus-grc2.tb.xml,NOUN,xcomp,8
document,tlg0085.tlg001.perseus-grc2.tb.xml,PART,advmod,115
document,tlg0085.tlg001.perseus-grc2.tb.xml,PART,cc,28
document,tlg0085.tlg001.perseus-grc2.tb.xml,PART,nmod,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,conj,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,iobj,4
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,nmod,35
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,nsubj,17
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,obj,16
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,obl,17
document,tlg0085.tlg001.perseus-grc2.tb.xml,PRON,vocative,3
document,tlg0085.tlg001.perseus-grc2.tb.xml,PUNCT,punct,230
document,tlg0085.tlg001.perseus-grc2.tb.xml,SCONJ,case,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,SCONJ,mark,10
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,acl,2
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,advcl,39
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,appos,4
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,ccomp,4
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,conj,20
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,csubj,11
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,nmod,7
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,parataxis,1
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,root,155
document,tlg0085.tlg001.perseus-grc2.tb.xml,VERB,xcomp,20
document,tlg0085.tlg001.perseus-grc2.tb.xml,X,root,1
block,ATHENAEUS,ADJ,advcl,36
block,ATHENAEUS,ADJ,advmod,151
block,ATHENAEUS,ADJ,amod,169
block,ATHENAEUS,ADJ,appos,1
block,ATHENAEUS,ADJ,conj,124
block,ATHENAEUS,ADJ,iobj,10
block,ATHENAEUS,ADJ,nmod,1122
block,ATHENAEUS,ADJ,nsubj,96
block,ATHENAEUS,ADJ,obj,183
block,ATHENAEUS,ADJ,obl,120
block,ATHENAEUS,ADJ,parataxis,1
block,ATHENAEUS,ADJ,root,72
block,ATHENAEUS,ADJ,vocative,11
block,ATHENAEUS,ADJ,xcomp,179
block,ATHENAEUS,ADP,case,1770
block,ATHENAEUS,ADP,mark,4
block,ATHENAEUS,ADP,nmod,1
block,ATHENAEUS,ADP,obj,1
block,ATHENAEUS,ADV,advcl,3
block,ATHENAEUS,ADV,advmod,3076
block,ATHENAEUS,ADV,case,2
block,ATHENAEUS,ADV,cc,4
block,ATHENAEUS,ADV,conj,6
block,ATHENAEUS,ADV,nmod,29
block,ATHENAEUS,ADV,obj,8
block,ATHENAEUS,ADV,obl,2
block,ATHENAEUS,ADV,root,3
block,ATHENAEUS,ADV,xcomp,3
block,ATHENAEUS,AUX,conj,1
block,ATHENAEUS,AUX,cop,355
block,ATHENAEUS,CCONJ,advmod,4
block,ATHENAEUS,CCONJ,cc,797
block,ATHENAEUS,CCONJ,conj,1
block,ATHENAEUS,CCONJ,mark,32
block,ATHENAEUS,CCONJ,obj,1
block,ATHENAEUS,CCONJ,obl,1
block,ATHENAEUS,DET,advmod,1
block,ATHENAEUS,DET,det,3040
block,ATHENAEUS,DET,root,1
block,ATHENAEUS,DET,xcomp,3
block,ATHENAEUS,INTJ,discourse,44
block,ATHENAEUS,INTJ,vocative,2
block,ATHENAEUS,NOUN,acl,11
block,ATHENAEUS,NOUN,advcl,14
block,ATHENAEUS,NOUN,appos,36
block,ATHENAEUS,NOUN,case,1
block,ATHENAEUS,NOUN,conj,348
block,ATHENAEUS,NOUN,iobj,62
block,ATHENAEUS,NOUN,nmod,1163
block,ATHENAEUS,NOUN,nsubj,1273
block,ATHENAEUS,NOUN,nsubj:outer,1
block,ATHENAEUS,NOUN,obj,1250
block,ATHENAEUS,NOUN,obl,1275
block,ATHENAEUS,NOUN,orphan,2
block,ATHENAEUS,NOUN,root,58
block,ATHENAEUS,NOUN,vocative,77
block,ATHENAEUS,NOUN,xcomp,149
block,ATHENAEUS,NUM,conj,2
block,ATHENAEUS,NUM,nummod,14
block,ATHENAEUS,PRON,acl,5
block,ATHENAEUS,PRON,advcl,3
block,ATHENAEUS,PRON,conj,14
block,ATHENAEUS,PRON,iobj,68
block,ATHENAEUS,PRON,nmod,228
block,ATHENAEUS,PRON,nsubj,319
block,ATHENAEUS,PRON,obj,441
block,ATHENAEUS,PRON,obl,280
block,ATHENAEUS,PRON,root,10
block,ATHENAEUS,PRON,vocative,5
block,ATHENAEUS,PRON,xcomp,24
block,ATHENAEUS,PUNCT,punct,2964
block,ATHENAEUS,SCONJ,case,3
block,ATHENAEUS,SCONJ,mark,404
block,ATHENAEUS,SCONJ,xcomp,1
block,ATHENAEUS,VERB,acl,148
block,ATHENAEUS,VERB,advcl,1168
block,ATHENAEUS,VERB,appos,7
block,ATHENAEUS,VERB,ccomp,321
block,ATHENAEUS,VERB,conj,435
block,ATHENAEUS,VERB,csubj,54
block,ATHENAEUS,VERB,nmod,277
block,ATHENAEUS,VERB,nsubj,33
block,ATHENAEUS,VERB,obl,35
block,ATHENAEUS,VERB,parataxis,9
block,ATHENAEUS,VERB,root,1486
block,ATHENAEUS,VERB,vocative,3
block,ATHENAEUS,VERB,xcomp,290
block,ATHENAEUS,X,obj,1
block,ATHENAEUS,X,obl,3
block,DIODORUS,ADJ,advcl,11
block,DIODORUS,ADJ,advmod,105
block,DIODORUS,ADJ,amod,107
block,DIODORUS,ADJ,conj,49
block,DIODORUS,ADJ,iobj,5
block,DIODORUS,ADJ,nmod,726
block,DIODORUS,ADJ,nsubj,76
block,DIODORUS,ADJ,obj,121
block,DIODORUS,ADJ,obl,59
block,DIODORUS,ADJ,root,11
block,DIODORUS,ADJ,xcomp,121
block,DIODORUS,ADP,case,1325
block,DIODORUS,ADP,mark,6
block,DIODORUS,ADV,advmod,1636
block,DIODORUS,ADV,cc,2
block,DIODORUS,ADV,conj,2
block,DIODORUS,ADV,nmod,6
block,DIODORUS,ADV,xcomp,1
block,DIODORUS,AUX,cop,90
block,DIODORUS,CCONJ,advmod,1
block,DIODORUS,CCONJ,case,2
block,DIODORUS,CCONJ,cc,685
block,DIODORUS,CCONJ,mark,12
block,DIODORUS,CCONJ,nmod,1
block,DIODORUS,DET,advmod,1
block,DIODORUS,DET,det,2870
block,DIODORUS,NOUN,acl,9
block,DIODORUS,NOUN,advcl,5
block,DIODORUS,NOUN,appos,7
block,DIODORUS,NOUN,case,1
block,DIODORUS,NOUN,conj,210
block,DIODORUS,NOUN,iobj,44
block,DIODORUS,NOUN,nmod,751
block,DIODORUS,NOUN,nsubj,688
block,DIODORUS,NOUN,obj,920
block,DIODORUS,NOUN,obl,1063
block,DIODORUS,NOUN,root,6
block,DIODORUS,NOUN,xcomp,60
block,DIODORUS,PRON,acl,1
block,DIODORUS,PRON,conj,5
block,DIODORUS,PRON,iobj,29
block,DIODORUS,PRON,nmod,73
block,DIODORUS,PRON,nsubj,134
block,DIODORUS,PRON,obj,120
block,DIODORUS,PRON,obl,190
block,DIODORUS,PRON,root,6
block,DIODORUS,PRON,xcomp,6
block,DIODORUS,PUNCT,punct,1615
block,DIODORUS,SCONJ,case,2
block,DIODORUS,SCONJ,mark,98
block,DIODORUS,VERB,acl,47
block,DIODORUS,VERB,advcl,827
block,DIODORUS,VERB,appos,5
block,DIODORUS,VERB,ccomp,103
block,DIODORUS,VERB,conj,461
block,DIODORUS,VERB,csubj,45
block,DIODORUS,VERB,nmod,211
block,DIODORUS,VERB,nsubj,36
block,DIODORUS,VERB,obl,24
block,DIODORUS,VERB,parataxis,1
block,DIODORUS,VERB,root,710
block,DIODORUS,VERB,xcomp,337
block,DIODORUS,X,nmod,1
block,HERODOTUS,ADJ,advcl,30
block,HERODOTUS,ADJ,advmod,141
block,HERODOTUS,ADJ,amod,116
block,HERODOTUS,ADJ,appos,4
block,HERODOTUS,ADJ,conj,89
block,HERODOTUS,ADJ,iobj,7
block,HERODOTUS,ADJ,nmod,825
block,HERODOTUS,ADJ,nsubj,99
block,HERODOTUS,ADJ,obj,154
block,HERODOTUS,ADJ,obl,49
block,HERODOTUS,ADJ,root,49
block,HERODOTUS,ADJ,vocative,1
block,HERODOTUS,ADJ,xcomp,111
block,HERODOTUS,ADP,case,1005
block,HERODOTUS,ADV,advcl,1
block,HERODOTUS,ADV,advmod,2454
block,HERODOTUS,ADV,cc,1
block,HERODOTUS,ADV,conj,1
block,HERODOTUS,ADV,nmod,10
block,HERODOTUS,ADV,nsubj,2
block,HERODOTUS,ADV,obj,3
block,HERODOTUS,ADV,root,7
block,HERODOTUS,ADV,xcomp,8
block,HERODOTUS,AUX,cop,368
block,HERODOTUS,CCONJ,advmod,2
block,HERODOTUS,CCONJ,cc,714
block,HERODOTUS,CCONJ,mark,63
block,HERODOTUS,DET,advmod,6
block,HERODOTUS,DET,det,2161
block,HERODOTUS,INTJ,discourse,31
block,HERODOTUS,NOUN,acl,24
block,HERODOTUS,NOUN,advcl,10
block,HERODOTUS,NOUN,appos,12
block,HERODOTUS,NOUN,conj,209
block,HERODOTUS,NOUN,iobj,54
block,HERODOTUS,NOUN,nmod,598
block,HERODOTUS,NOUN,nsubj,851
block,HERODOTUS,NOUN,obj,862
block,HERODOTUS,NOUN,obl,875
block,HERODOTUS,NOUN,root,37
block,HERODOTUS,NOUN,vocative,46
block,HERODOTUS,NOUN,xcomp,97
block,HERODOTUS,NUM,conj,5
block,HERODOTUS,NUM,nummod,40
block,HERODOTUS,PRON,acl,8
block,HERODOTUS,PRON,advcl,4
block,HERODOTUS,PRON,appos,2
block,HERODOTUS,PRON,conj,21
block,HERODOTUS,PRON,iobj,98
block,HERODOTUS,PRON,nmod,156
block,HERODOTUS,PRON,nsubj,337
block,HERODOTUS,PRON,obj,524
block,HERODOTUS,PRON,obl,271
block,HERODOTUS,PRON,root,10
block,HERODOTUS,PRON,xcomp,27
block,HERODOTUS,PUNCT,punct,2190
block,HERODOTUS,SCONJ,case,4
block,HERODOTUS,SCONJ,mark,272
block,HERODOTUS,VERB,acl,137
block,HERODOTUS,VERB,advcl,1069
block,HERODOTUS,VERB,appos,20
block,HERODOTUS,VERB,ccomp,231
block,HERODOTUS,VERB,conj,444
block,HERODOTUS,VERB,csubj,54
block,HERODOTUS,VERB,nmod,163
block,HERODOTUS,VERB,nsubj,30
block,HERODOTUS,VERB,obl,13
block,HERODOTUS,VERB,parataxis,2
block,HERODOTUS,VERB,root,988
block,HERODOTUS,VERB,vocative,1
block,HERODOTUS,VERB,xcomp,262
block,HERODOTUS,X,nmod,3
block,HERODOTUS,X,root,1
block,HERODOTUS,X,xcomp,1
block,HESIODIC_TRADITION,ADJ,advcl,8
block,HESIODIC_TRADITION,ADJ,advmod,110
block,HESIODIC_TRADITION,ADJ,amod,83
block,HESIODIC_TRADITION,ADJ,appos,4
block,HESIODIC_TRADITION,ADJ,conj,57
block,HESIODIC_TRADITION,ADJ,iobj,6
block,HESIODIC_TRADITION,ADJ,nmod,984
block,HESIODIC_TRADITION,ADJ,nsubj,47
block,HESIODIC_TRADITION,ADJ,obj,83
block,HESIODIC_TRADITION,ADJ,obl,37
block,HESIODIC_TRADITION,ADJ,root,15
block,HESIODIC_TRADITION,ADJ,vocative,9
block,HESIODIC_TRADITION,ADJ,xcomp,95
block,HESIODIC_TRADITION,ADP,case,513
block,HESIODIC_TRADITION,ADP,mark,1
block,HESIODIC_TRADITION,ADV,acl,1
block,HESIODIC_TRADITION,ADV,advmod,524
block,HESIODIC_TRADITION,ADV,case,6
block,HESIODIC_TRADITION,ADV,cc,4
block,HESIODIC_TRADITION,ADV,conj,7
block,HESIODIC_TRADITION,ADV,mark,3
block,HESIODIC_TRADITION,ADV,nmod,5
block,HESIODIC_TRADITION,ADV,obj,21
block,HESIODIC_TRADITION,ADV,obl,3
block,HESIODIC_TRADITION,AUX,cop,58
block,HESIODIC_TRADITION,CCONJ,advmod,83
block,HESIODIC_TRADITION,CCONJ,cc,215
block,HESIODIC_TRADITION,CCONJ,mark,15
block,HESIODIC_TRADITION,DET,det,47
block,HESIODIC_TRADITION,INTJ,discourse,6
block,HESIODIC_TRADITION,NOUN,acl,3
block,HESIODIC_TRADITION,NOUN,advcl,1
block,HESIODIC_TRADITION,NOUN,appos,91
block,HESIODIC_TRADITION,NOUN,conj,385
block,HESIODIC_TRADITION,NOUN,iobj,40
block,HESIODIC_TRADITION,NOUN,nmod,420
block,HESIODIC_TRADITION,NOUN,nsubj,450
block,HESIODIC_TRADITION,NOUN,obj,724
block,HESIODIC_TRADITION,NOUN,obl,542
block,HESIODIC_TRADITION,NOUN,root,11
block,HESIODIC_TRADITION,NOUN,vocative,17
block,HESIODIC_TRADITION,NOUN,xcomp,20
block,HESIODIC_TRADITION,NUM,nummod,19
block,HESIODIC_TRADITION,PART,advmod,803
block,HESIODIC_TRADITION,PART,cc,583
block,HESIODIC_TRADITION,PRON,appos,1
block,HESIODIC_TRADITION,PRON,conj,2
block,HESIODIC_TRADITION,PRON,iobj,31
block,HESIODIC_TRADITION,PRON,nmod,54
block,HESIODIC_TRADITION,PRON,nsubj,189
block,HESIODIC_TRADITION,PRON,obj,145
block,HESIODIC_TRADITION,PRON,obl,51
block,HESIODIC_TRADITION,PUNCT,punct,1424
block,HESIODIC_TRADITION,SCONJ,mark,68
block,HESIODIC_TRADITION,VERB,acl,90
block,HESIODIC_TRADITION,VERB,advcl,441
block,HESIODIC_TRADITION,VERB,appos,3
block,HESIODIC_TRADITION,VERB,ccomp,13
block,HESIODIC_TRADITION,VERB,conj,201
block,HESIODIC_TRADITION,VERB,csubj,10
block,HESIODIC_TRADITION,VERB,nmod,70
block,HESIODIC_TRADITION,VERB,nsubj,2
block,HESIODIC_TRADITION,VERB,obl,2
block,HESIODIC_TRADITION,VERB,parataxis,4
block,HESIODIC_TRADITION,VERB,root,712
block,HESIODIC_TRADITION,VERB,xcomp,66
block,HOMERIC_TRADITION,ADJ,advcl,62
block,HOMERIC_TRADITION,ADJ,advmod,695
block,HOMERIC_TRADITION,ADJ,amod,433
block,HOMERIC_TRADITION,ADJ,appos,6
block,HOMERIC_TRADITION,ADJ,conj,192
block,HOMERIC_TRADITION,ADJ,iobj,53
block,HOMERIC_TRADITION,ADJ,nmod,5857
block,HOMERIC_TRADITION,ADJ,nsubj,394
block,HOMERIC_TRADITION,ADJ,obj,581
block,HOMERIC_TRADITION,ADJ,obl,262
block,HOMERIC_TRADITION,ADJ,root,117
block,HOMERIC_TRADITION,ADJ,vocative,79
block,HOMERIC_TRADITION,ADJ,xcomp,888
block,HOMERIC_TRADITION,ADP,case,3928
block,HOMERIC_TRADITION,ADP,mark,2
block,HOMERIC_TRADITION,ADP,obj,2
block,HOMERIC_TRADITION,ADV,acl,1
block,HOMERIC_TRADITION,ADV,advcl,2
block,HOMERIC_TRADITION,ADV,advmod,6099
block,HOMERIC_TRADITION,ADV,case,21
block,HOMERIC_TRADITION,ADV,cc,18
block,HOMERIC_TRADITION,ADV,conj,24
block,HOMERIC_TRADITION,ADV,mark,12
block,HOMERIC_TRADITION,ADV,nmod,22
block,HOMERIC_TRADITION,ADV,obj,270
block,HOMERIC_TRADITION,ADV,obl,6
block,HOMERIC_TRADITION,ADV,root,6
block,HOMERIC_TRADITION,ADV,xcomp,4
block,HOMERIC_TRADITION,AUX,cop,511
block,HOMERIC_TRADITION,CCONJ,advmod,354
block,HOMERIC_TRADITION,CCONJ,cc,1600
block,HOMERIC_TRADITION,CCONJ,mark,254
block,HOMERIC_TRADITION,DET,advmod,1
block,HOMERIC_TRADITION,DET,det,332
block,HOMERIC_TRADITION,INTJ,discourse,102
block,HOMERIC_TRADITION,INTJ,vocative,11
block,HOMERIC_TRADITION,NOUN,acl,21
block,HOMERIC_TRADITION,NOUN,advcl,23
block,HOMERIC_TRADITION,NOUN,appos,43
block,HOMERIC_TRADITION,NOUN,case,1
block,HOMERIC_TRADITION,NOUN,conj,1119
block,HOMERIC_TRADITION,NOUN,iobj,329
block,HOMERIC_TRADITION,NOUN,nmod,2634
block,HOMERIC_TRADITION,NOUN,nsubj,3703
block,HOMERIC_TRADITION,NOUN,obj,5242
block,HOMERIC_TRADITION,NOUN,obl,3890
block,HOMERIC_TRADITION,NOUN,root,49
block,HOMERIC_TRADITION,NOUN,vocative,368
block,HOMERIC_TRADITION,NOUN,xcomp,117
block,HOMERIC_TRADITION,NUM,advcl,1
block,HOMERIC_TRADITION,NUM,conj,3
block,HOMERIC_TRADITION,NUM,nsubj,2
block,HOMERIC_TRADITION,NUM,nummod,97
block,HOMERIC_TRADITION,NUM,obj,2
block,HOMERIC_TRADITION,NUM,obl,1
block,HOMERIC_TRADITION,NUM,root,1
block,HOMERIC_TRADITION,NUM,xcomp,1
block,HOMERIC_TRADITION,PART,advmod,6024
block,HOMERIC_TRADITION,PART,case,1
block,HOMERIC_TRADITION,PART,cc,3849
block,HOMERIC_TRADITION,PART,mark,9
block,HOMERIC_TRADITION,PART,obj,1
block,HOMERIC_TRADITION,PRON,acl,2
block,HOMERIC_TRADITION,PRON,advcl,1
block,HOMERIC_TRADITION,PRON,appos,6
block,HOMERIC_TRADITION,PRON,conj,23
block,HOMERIC_TRADITION,PRON,iobj,300
block,HOMERIC_TRADITION,PRON,nmod,490
block,HOMERIC_TRADITION,PRON,nsubj,1886
block,HOMERIC_TRADITION,PRON,obj,1807
block,HOMERIC_TRADITION,PRON,obl,752
block,HOMERIC_TRADITION,PRON,root,8
block,HOMERIC_TRADITION,PRON,vocative,4
block,HOMERIC_TRADITION,PRON,xcomp,3
block,HOMERIC_TRADITION,PUNCT,punct,10275
block,HOMERIC_TRADITION,SCONJ,cc,16
block,HOMERIC_TRADITION,SCONJ,mark,725
block,HOMERIC_TRADITION,VERB,acl,626
block,HOMERIC_TRADITION,VERB,advcl,3699
block,HOMERIC_TRADITION,VERB,appos,19
block,HOMERIC_TRADITION,VERB,ccomp,309
block,HOMERIC_TRADITION,VERB,conj,2824
block,HOMERIC_TRADITION,VERB,csubj,59
block,HOMERIC_TRADITION,VERB,nmod,315
block,HOMERIC_TRADITION,VERB,nsubj,5
block,HOMERIC_TRADITION,VERB,obl,2
block,HOMERIC_TRADITION,VERB,parataxis,18
block,HOMERIC_TRADITION,VERB,root,5985
block,HOMERIC_TRADITION,VERB,vocative,8
block,HOMERIC_TRADITION,VERB,xcomp,1036
block,HOMERIC_TRADITION,X,nmod,6
block,HOMERIC_TRADITION,X,nsubj,3
block,HOMERIC_TRADITION,X,obj,3
block,HOMERIC_TRADITION,X,root,3
block,HOMERIC_TRADITION,X,vocative,1
block,PLUTARCH,ADJ,advcl,14
block,PLUTARCH,ADJ,advmod,74
block,PLUTARCH,ADJ,amod,63
block,PLUTARCH,ADJ,conj,75
block,PLUTARCH,ADJ,iobj,11
block,PLUTARCH,ADJ,nmod,307
block,PLUTARCH,ADJ,nsubj,57
block,PLUTARCH,ADJ,obj,90
block,PLUTARCH,ADJ,obl,31
block,PLUTARCH,ADJ,parataxis,1
block,PLUTARCH,ADJ,root,33
block,PLUTARCH,ADJ,vocative,1
block,PLUTARCH,ADJ,xcomp,75
block,PLUTARCH,ADP,case,548
block,PLUTARCH,ADP,mark,2
block,PLUTARCH,ADV,advcl,1
block,PLUTARCH,ADV,advmod,1221
block,PLUTARCH,ADV,cc,1
block,PLUTARCH,ADV,conj,17
block,PLUTARCH,ADV,nmod,18
block,PLUTARCH,ADV,nsubj,1
block,PLUTARCH,AUX,cop,117
block,PLUTARCH,CCONJ,advmod,2
block,PLUTARCH,CCONJ,case,1
block,PLUTARCH,CCONJ,cc,499
block,PLUTARCH,CCONJ,mark,11
block,PLUTARCH,DET,advmod,1
block,PLUTARCH,DET,det,1278
block,PLUTARCH,INTJ,discourse,7
block,PLUTARCH,NOUN,acl,2
block,PLUTARCH,NOUN,advcl,11
block,PLUTARCH,NOUN,appos,5
block,PLUTARCH,NOUN,conj,163
block,PLUTARCH,NOUN,iobj,35
block,PLUTARCH,NOUN,nmod,297
block,PLUTARCH,NOUN,nsubj,393
block,PLUTARCH,NOUN,obj,491
block,PLUTARCH,NOUN,obl,435
block,PLUTARCH,NOUN,root,10
block,PLUTARCH,NOUN,vocative,7
block,PLUTARCH,NOUN,xcomp,63
block,PLUTARCH,NUM,advcl,1
block,PLUTARCH,NUM,conj,2
block,PLUTARCH,NUM,nsubj,1
block,PLUTARCH,NUM,nummod,16
block,PLUTARCH,NUM,obl,1
block,PLUTARCH,PRON,acl,1
block,PLUTARCH,PRON,advcl,1
block,PLUTARCH,PRON,conj,7
block,PLUTARCH,PRON,iobj,30
block,PLUTARCH,PRON,nmod,60
block,PLUTARCH,PRON,nsubj,100
block,PLUTARCH,PRON,obj,136
block,PLUTARCH,PRON,obl,108
block,PLUTARCH,PRON,root,1
block,PLUTARCH,PRON,xcomp,15
block,PLUTARCH,PUNCT,punct,1087
block,PLUTARCH,SCONJ,case,2
block,PLUTARCH,SCONJ,mark,130
block,PLUTARCH,VERB,acl,50
block,PLUTARCH,VERB,advcl,526
block,PLUTARCH,VERB,appos,3
block,PLUTARCH,VERB,ccomp,115
block,PLUTARCH,VERB,conj,271
block,PLUTARCH,VERB,csubj,46
block,PLUTARCH,VERB,nmod,113
block,PLUTARCH,VERB,nsubj,28
block,PLUTARCH,VERB,obl,20
block,PLUTARCH,VERB,root,455
block,PLUTARCH,VERB,vocative,1
block,PLUTARCH,VERB,xcomp,191
block,THUCYDIDES,ADJ,advcl,19
block,THUCYDIDES,ADJ,advmod,133
block,THUCYDIDES,ADJ,amod,67
block,THUCYDIDES,ADJ,appos,4
block,THUCYDIDES,ADJ,conj,62
block,THUCYDIDES,ADJ,iobj,1
block,THUCYDIDES,ADJ,nmod,325
block,THUCYDIDES,ADJ,nsubj,62
block,THUCYDIDES,ADJ,obj,87
block,THUCYDIDES,ADJ,obl,72
block,THUCYDIDES,ADJ,root,21
block,THUCYDIDES,ADJ,xcomp,88
block,THUCYDIDES,ADP,case,683
block,THUCYDIDES,ADP,nmod,3
block,THUCYDIDES,ADP,obj,1
block,THUCYDIDES,ADV,advmod,1440
block,THUCYDIDES,ADV,cc,2
block,THUCYDIDES,ADV,conj,6
block,THUCYDIDES,ADV,nmod,24
block,THUCYDIDES,ADV,nsubj,1
block,THUCYDIDES,ADV,obj,2
block,THUCYDIDES,ADV,obl,1
block,THUCYDIDES,ADV,root,1
block,THUCYDIDES,ADV,xcomp,1
block,THUCYDIDES,AUX,cop,135
block,THUCYDIDES,CCONJ,advmod,1
block,THUCYDIDES,CCONJ,cc,468
block,THUCYDIDES,CCONJ,mark,31
block,THUCYDIDES,DET,advmod,1
block,THUCYDIDES,DET,det,1198
block,THUCYDIDES,INTJ,discourse,8
block,THUCYDIDES,NOUN,acl,10
block,THUCYDIDES,NOUN,advcl,6
block,THUCYDIDES,NOUN,appos,6
block,THUCYDIDES,NOUN,conj,154
block,THUCYDIDES,NOUN,iobj,19
block,THUCYDIDES,NOUN,nmod,354
block,THUCYDIDES,NOUN,nsubj,352
block,THUCYDIDES,NOUN,obj,415
block,THUCYDIDES,NOUN,obl,467
block,THUCYDIDES,NOUN,root,15
block,THUCYDIDES,NOUN,vocative,7
block,THUCYDIDES,NOUN,xcomp,38
block,THUCYDIDES,PRON,advcl,1
block,THUCYDIDES,PRON,appos,1
block,THUCYDIDES,PRON,conj,9
block,THUCYDIDES,PRON,iobj,25
block,THUCYDIDES,PRON,nmod,96
block,THUCYDIDES,PRON,nsubj,144
block,THUCYDIDES,PRON,obj,208
block,THUCYDIDES,PRON,obl,167
block,THUCYDIDES,PRON,root,2
block,THUCYDIDES,PRON,xcomp,7
block,THUCYDIDES,PUNCT,punct,1035
block,THUCYDIDES,SCONJ,mark,155
block,THUCYDIDES,VERB,acl,88
block,THUCYDIDES,VERB,advcl,499
block,THUCYDIDES,VERB,appos,4
block,THUCYDIDES,VERB,ccomp,76
block,THUCYDIDES,VERB,conj,275
block,THUCYDIDES,VERB,csubj,48
block,THUCYDIDES,VERB,nmod,86
block,THUCYDIDES,VERB,nsubj,14
block,THUCYDIDES,VERB,obl,13
block,THUCYDIDES,VERB,parataxis,1
block,THUCYDIDES,VERB,root,493
block,THUCYDIDES,VERB,xcomp,158
regime,HEX,ADJ,advcl,70
regime,HEX,ADJ,advmod,805
regime,HEX,ADJ,amod,516
regime,HEX,ADJ,appos,10
regime,HEX,ADJ,conj,249
regime,HEX,ADJ,iobj,59
regime,HEX,ADJ,nmod,6841
regime,HEX,ADJ,nsubj,441
regime,HEX,ADJ,obj,664
regime,HEX,ADJ,obl,299
regime,HEX,ADJ,root,132
regime,HEX,ADJ,vocative,88
regime,HEX,ADJ,xcomp,983
regime,HEX,ADP,case,4441
regime,HEX,ADP,mark,3
regime,HEX,ADP,obj,2
regime,HEX,ADV,acl,2
regime,HEX,ADV,advcl,2
regime,HEX,ADV,advmod,6623
regime,HEX,ADV,case,27
regime,HEX,ADV,cc,22
