language,doc_id,upos_raw,deprel_raw,upos,deprel_base,n,status
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,obl,ADJ,obl,5,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,root,ADJ,root,2,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,vocative,ADJ,vocative,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADJ,xcomp,ADJ,xcomp,5,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADP,case,ADP,case,82,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,advmod,ADV,advmod,194,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,conj,ADV,conj,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,ADV,nmod,ADV,nmod,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,AUX,cop,AUX,cop,11,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,advmod,CCONJ,advmod,32,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,cc,CCONJ,cc,173,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,CCONJ,mark,CCONJ,mark,6,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,DET,det,DET,det,5,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,acl,NOUN,acl,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,appos,NOUN,appos,9,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,conj,NOUN,conj,50,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,iobj,NOUN,iobj,5,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,nmod,NOUN,nmod,87,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,nsubj,NOUN,nsubj,78,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,obj,NOUN,obj,115,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,obl,NOUN,obl,124,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,vocative,NOUN,vocative,13,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,NOUN,xcomp,NOUN,xcomp,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,acl,PRON,acl,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,appos,PRON,appos,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,conj,PRON,conj,3,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,iobj,PRON,iobj,5,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,nmod,PRON,nmod,19,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,nsubj,PRON,nsubj,48,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,obj,PRON,obj,37,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PRON,obl,PRON,obl,12,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,PUNCT,punct,PUNCT,punct,284,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,SCONJ,cc,SCONJ,cc,15,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,SCONJ,mark,SCONJ,mark,30,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,acl,VERB,acl,9,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,advcl,VERB,advcl,84,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,appos,VERB,appos,1,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,ccomp,VERB,ccomp,6,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,conj,VERB,conj,27,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,nmod,VERB,nmod,21,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,nsubj,VERB,nsubj,4,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,root,VERB,root,162,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,vocative,VERB,vocative,2,PROVISIONAL
grc,tlg0013.tlg002.perseus-grc1.tb.xml,VERB,xcomp,VERB,xcomp,17,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,advcl,ADJ,advcl,30,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,advmod,ADJ,advmod,141,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,amod,ADJ,amod,116,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,appos,ADJ,appos,4,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,conj,ADJ,conj,89,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,iobj,ADJ,iobj,7,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,nmod,ADJ,nmod,825,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,nsubj,ADJ,nsubj,99,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,obj,ADJ,obj,154,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,obl,ADJ,obl,49,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,root,ADJ,root,49,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,vocative,ADJ,vocative,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADJ,xcomp,ADJ,xcomp,111,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADP,case,ADP,case,1005,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,advcl,ADV,advcl,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,advmod,ADV,advmod,2454,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,cc,ADV,cc,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,conj,ADV,conj,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,nmod,ADV,nmod,10,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,nsubj,ADV,nsubj,2,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,obj,ADV,obj,3,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,root,ADV,root,7,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,ADV,xcomp,ADV,xcomp,8,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,AUX,cop,AUX,cop,368,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,advmod,CCONJ,advmod,2,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,cc,CCONJ,cc,714,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,CCONJ,mark,CCONJ,mark,63,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,DET,advmod,DET,advmod,6,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,DET,det,DET,det,2161,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,INTJ,discourse,INTJ,discourse,31,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,acl,NOUN,acl,24,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,advcl,NOUN,advcl,10,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,appos,NOUN,appos,12,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,conj,NOUN,conj,209,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,iobj,NOUN,iobj,54,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,nmod,NOUN,nmod,598,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,nsubj,NOUN,nsubj,851,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,obj,NOUN,obj,862,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,obl,NOUN,obl,875,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,root,NOUN,root,37,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,vocative,NOUN,vocative,46,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NOUN,xcomp,NOUN,xcomp,97,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NUM,conj,NUM,conj,5,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,NUM,nummod,NUM,nummod,40,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,acl,PRON,acl,8,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,advcl,PRON,advcl,4,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,appos,PRON,appos,2,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,conj,PRON,conj,21,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,iobj,PRON,iobj,98,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,nmod,PRON,nmod,156,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,nsubj,PRON,nsubj,337,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,obj,PRON,obj,524,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,obl,PRON,obl,271,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,root,PRON,root,10,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PRON,xcomp,PRON,xcomp,27,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,PUNCT,punct,PUNCT,punct,2190,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,SCONJ,case,SCONJ,case,4,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,SCONJ,mark,SCONJ,mark,272,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,acl,VERB,acl,137,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,advcl,VERB,advcl,1069,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,appos,VERB,appos,20,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,ccomp,VERB,ccomp,231,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,conj,VERB,conj,444,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,csubj,VERB,csubj,54,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,nmod,VERB,nmod,163,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,nsubj,VERB,nsubj,30,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,obl,VERB,obl,13,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,parataxis,VERB,parataxis,2,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,root,VERB,root,988,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,vocative,VERB,vocative,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,VERB,xcomp,VERB,xcomp,262,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,nmod,X,nmod,3,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,root,X,root,1,PROVISIONAL
grc,tlg0016.tlg001.perseus-grc1.1.tb.xml,X,xcomp,X,xcomp,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,advcl,ADJ,advcl,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,advmod,ADJ,advmod,37,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,amod,ADJ,amod,40,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,appos,ADJ,appos,4,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,conj,ADJ,conj,28,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,iobj,ADJ,iobj,4,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,nmod,ADJ,nmod,508,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,nsubj,ADJ,nsubj,13,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,obj,ADJ,obj,31,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,obl,ADJ,obl,16,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,root,ADJ,root,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,vocative,ADJ,vocative,3,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADJ,xcomp,ADJ,xcomp,22,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADP,case,ADP,case,226,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,advmod,ADV,advmod,178,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,case,ADV,case,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,conj,ADV,conj,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,nmod,ADV,nmod,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,obj,ADV,obj,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,ADV,obl,ADV,obl,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,AUX,cop,AUX,cop,17,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,advmod,CCONJ,advmod,56,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,cc,CCONJ,cc,102,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,CCONJ,mark,CCONJ,mark,6,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,DET,det,DET,det,15,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,INTJ,discourse,INTJ,discourse,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,appos,NOUN,appos,64,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,conj,NOUN,conj,274,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,iobj,NOUN,iobj,17,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,nmod,NOUN,nmod,213,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,nsubj,NOUN,nsubj,198,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,obj,NOUN,obj,280,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,obl,NOUN,obl,245,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,root,NOUN,root,6,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,vocative,NOUN,vocative,8,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NOUN,xcomp,NOUN,xcomp,9,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,NUM,nummod,NUM,nummod,12,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PART,advmod,PART,advmod,362,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PART,cc,PART,cc,228,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,iobj,PRON,iobj,19,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,nmod,PRON,nmod,22,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,nsubj,PRON,nsubj,69,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,obj,PRON,obj,59,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PRON,obl,PRON,obl,15,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,PUNCT,punct,PUNCT,punct,574,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,SCONJ,mark,SCONJ,mark,21,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,acl,VERB,acl,47,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,advcl,VERB,advcl,153,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,appos,VERB,appos,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,ccomp,VERB,ccomp,4,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,conj,VERB,conj,71,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,csubj,VERB,csubj,4,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,nmod,VERB,nmod,30,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,obl,VERB,obl,1,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,parataxis,VERB,parataxis,2,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,root,VERB,root,265,PROVISIONAL
grc,tlg0020.tlg001.perseus-grc1.tb.xml,VERB,xcomp,VERB,xcomp,16,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,advcl,ADJ,advcl,5,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,advmod,ADJ,advmod,39,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,amod,ADJ,amod,18,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,conj,ADJ,conj,18,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,iobj,ADJ,iobj,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,nmod,ADJ,nmod,267,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,nsubj,ADJ,nsubj,24,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,obj,ADJ,obj,46,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,obl,ADJ,obl,9,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,root,ADJ,root,11,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,vocative,ADJ,vocative,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADJ,xcomp,ADJ,xcomp,52,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADP,case,ADP,case,167,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADP,mark,ADP,mark,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,advmod,ADV,advmod,233,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,case,ADV,case,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,cc,ADV,cc,3,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,conj,ADV,conj,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,mark,ADV,mark,3,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,nmod,ADV,nmod,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,obj,ADV,obj,10,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,ADV,obl,ADV,obl,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,AUX,cop,AUX,cop,31,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,advmod,CCONJ,advmod,16,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,cc,CCONJ,cc,62,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,CCONJ,mark,CCONJ,mark,9,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,DET,det,DET,det,22,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,INTJ,discourse,INTJ,discourse,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,acl,NOUN,acl,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,appos,NOUN,appos,11,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,conj,NOUN,conj,57,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,iobj,NOUN,iobj,18,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,nmod,NOUN,nmod,113,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,nsubj,NOUN,nsubj,144,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,obj,NOUN,obj,264,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,obl,NOUN,obl,175,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,root,NOUN,root,3,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,vocative,NOUN,vocative,6,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NOUN,xcomp,NOUN,xcomp,9,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,NUM,nummod,NUM,nummod,5,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PART,advmod,PART,advmod,295,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PART,cc,PART,cc,201,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,appos,PRON,appos,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,conj,PRON,conj,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,iobj,PRON,iobj,7,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,nmod,PRON,nmod,13,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,nsubj,PRON,nsubj,64,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,obj,PRON,obj,62,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PRON,obl,PRON,obl,25,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,PUNCT,punct,PUNCT,punct,527,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,SCONJ,mark,SCONJ,mark,34,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,acl,VERB,acl,30,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,advcl,VERB,advcl,183,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,appos,VERB,appos,1,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,ccomp,VERB,ccomp,8,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,conj,VERB,conj,79,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,csubj,VERB,csubj,5,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,nmod,VERB,nmod,24,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,nsubj,VERB,nsubj,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,parataxis,VERB,parataxis,2,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,root,VERB,root,269,PROVISIONAL
grc,tlg0020.tlg002.perseus-grc1.tb.xml,VERB,xcomp,VERB,xcomp,29,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,advmod,ADJ,advmod,34,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,amod,ADJ,amod,25,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,conj,ADJ,conj,11,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,iobj,ADJ,iobj,1,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,nmod,ADJ,nmod,209,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,nsubj,ADJ,nsubj,10,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,obj,ADJ,obj,6,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,obl,ADJ,obl,12,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,root,ADJ,root,2,PROVISIONAL
grc,tlg0020.tlg003.perseus-grc1.tb.xml,ADJ,vocative,ADJ,vocative,4,PROVISIONAL
